timestamp,open,high,low,close,volume,amount,timeframe,symbol,daily_return,price_change,price_range,ma_20,ma_50,ma_200,rsi
2025-04-17,8.03,8.2,7.99,8.15,242498,197394721.0,1d,601777.SH,0.012422360248447228,0.120000000000001,0.20999999999999908,8.1465,,,49.315068493150704
2025-04-18,8.05,8.65,8.05,8.58,571628,480227310.0,1d,601777.SH,0.052760736196318936,0.5299999999999994,0.5999999999999996,8.136500000000002,,,55.421686746987945
2025-04-21,8.3,8.45,8.09,8.33,550652,455521609.0,1d,601777.SH,-0.029137529137529095,0.02999999999999936,0.35999999999999943,8.1295,,,51.12994350282486
2025-04-22,8.25,8.32,8.09,8.1,374447,305098997.0,1d,601777.SH,-0.027611044417767183,-0.15000000000000036,0.23000000000000043,8.123999999999999,,,46.153846153846146
2025-04-23,8.1,8.24,8.04,8.11,287165,233511529.0,1d,601777.SH,0.0012345679012344402,0.009999999999999787,0.20000000000000107,8.1235,,,43.352601156069355
2025-04-24,8.12,8.25,8.06,8.08,277326,225656548.0,1d,601777.SH,-0.0036991368680640013,-0.03999999999999915,0.1899999999999995,8.1175,,,46.15384615384615
2025-04-25,8.12,8.49,8.11,8.33,552596,461020906.0,1d,601777.SH,0.030940594059405857,0.21000000000000085,0.3800000000000008,8.124500000000001,,,65.5430711610487
2025-04-28,8.38,8.5,8.24,8.43,374601,314077308.0,1d,601777.SH,0.01200480192076836,0.049999999999998934,0.2599999999999998,8.135000000000002,8.6004,,69.54887218045116
2025-04-29,8.46,8.87,8.34,8.76,579608,501688376.0,1d,601777.SH,0.039145907473309594,0.29999999999999893,0.5299999999999994,8.1605,8.6006,,72.26027397260276
2025-04-30,8.76,8.99,8.75,8.86,519770,460993313.0,1d,601777.SH,0.011415525114155223,0.09999999999999964,0.2400000000000002,8.1845,8.6202,,69.43396226415095
2025-05-06,8.91,9.07,8.8,8.95,431910,386090650.0,1d,601777.SH,0.010158013544018019,0.03999999999999915,0.2699999999999996,8.2035,8.6258,,66.80327868852459
2025-05-07,9.17,9.31,8.95,9.0,581570,531929177.0,1d,601777.SH,0.005586592178770999,-0.16999999999999993,0.3600000000000012,8.237,8.631599999999999,,64.3171806167401
2025-05-08,9.05,9.39,9.03,9.23,464694,430002851.0,1d,601777.SH,0.025555555555555554,0.17999999999999972,0.3600000000000012,8.3235,8.6352,,67.60000000000002
2025-05-09,9.23,9.49,9.0,9.01,462700,422167021.0,1d,601777.SH,-0.023835319609967542,-0.22000000000000064,0.4900000000000002,8.4045,8.6218,,69.83471074380164
2025-05-12,9.12,9.12,8.82,8.93,414557,368701099.0,1d,601777.SH,-0.008879023307436174,-0.1899999999999995,0.29999999999999893,8.478,8.5964,,66.24999999999999
2025-05-13,9.03,9.14,8.86,8.98,348020,312418630.0,1d,601777.SH,0.005599104143337197,-0.049999999999998934,0.28000000000000114,8.5355,8.5776,,59.90099009900991
2025-05-14,8.92,9.0,8.7,8.79,371752,327369487.0,1d,601777.SH,-0.021158129175946727,-0.13000000000000078,0.3000000000000007,8.5685,8.5474,,61.73469387755098
2025-05-15,8.75,8.79,8.5,8.71,341674,295456386.0,1d,601777.SH,-0.0091012514220703,-0.03999999999999915,0.28999999999999915,8.586500000000001,8.5302,,66.8508287292818
2025-05-16,8.73,8.9,8.61,8.71,301250,263603841.0,1d,601777.SH,0.0,-0.019999999999999574,0.2900000000000009,8.604499999999998,8.5212,,66.6666666666667
2025-05-19,8.78,8.81,8.55,8.72,301301,261010807.0,1d,601777.SH,0.0011481056257174327,-0.05999999999999872,0.2599999999999998,8.638,8.511800000000001,,67.97752808988764
2025-05-20,8.72,8.95,8.58,8.94,445295,393757563.0,1d,601777.SH,0.025229357798165042,0.21999999999999886,0.3699999999999992,8.6775,8.5088,,67.42857142857142
2025-05-21,8.89,8.99,8.73,8.85,293942,259531257.0,1d,601777.SH,-0.010067114093959662,-0.040000000000000924,0.2599999999999998,8.690999999999999,8.5018,,62.06896551724138
2025-05-22,8.82,8.91,8.76,8.76,214588,189442075.0,1d,601777.SH,-0.01016949152542368,-0.0600000000000005,0.15000000000000036,8.7125,8.4948,,50.0
2025-05-23,8.73,8.87,8.39,8.39,492846,425490838.0,1d,601777.SH,-0.0422374429223743,-0.33999999999999986,0.47999999999999865,8.727,8.481,,36.723163841807946
2025-05-26,8.37,8.49,8.16,8.41,340308,283738392.0,1d,601777.SH,0.0023837902264600697,0.040000000000000924,0.33000000000000007,8.742,8.472999999999999,,34.11764705882355
2025-05-27,8.42,8.43,8.22,8.36,213048,177178992.0,1d,601777.SH,-0.005945303210463826,-0.0600000000000005,0.20999999999999908,8.756,8.46,,31.176470588235276
2025-05-28,8.38,8.43,8.15,8.2,253963,210297548.0,1d,601777.SH,-0.019138755980861233,-0.1800000000000015,0.27999999999999936,8.749500000000001,8.4506,,18.404907975460077
2025-05-29,8.12,8.45,8.12,8.4,343304,288037527.0,1d,601777.SH,0.024390243902439046,0.28000000000000114,0.33000000000000007,8.748,8.4418,,31.055900621118028
2025-05-30,8.39,8.39,8.2,8.28,254025,209966204.0,1d,601777.SH,-0.014285714285714457,-0.11000000000000121,0.19000000000000128,8.724,8.4294,,30.303030303030283
2025-06-03,8.27,8.42,8.12,8.27,234603,194262627.0,1d,601777.SH,-0.0012077294685990392,0.0,0.3000000000000007,8.694500000000001,8.419799999999999,,27.950310559006184
2025-06-04,8.33,8.44,8.29,8.33,239666,200246589.0,1d,601777.SH,0.007255139056832061,0.0,0.15000000000000036,8.663499999999999,8.4146,,34.45945945945948
2025-06-05,8.34,8.53,8.25,8.47,311038,262303731.0,1d,601777.SH,0.016806722689075793,0.13000000000000078,0.27999999999999936,8.637,8.408399999999999,,42.2077922077922
2025-06-06,8.53,8.53,8.33,8.39,267933,225070902.0,1d,601777.SH,-0.009445100354191216,-0.1399999999999988,0.1999999999999993,8.595,8.4068,,40.12345679012345
2025-06-09,8.36,8.67,8.36,8.58,314225,268351872.0,1d,601777.SH,0.02264600715137055,0.22000000000000064,0.3100000000000005,8.5735,8.414200000000001,,46.1111111111111
2025-06-10,8.58,8.73,8.39,8.41,320004,272098455.0,1d,601777.SH,-0.019813519813519753,-0.16999999999999993,0.33999999999999986,8.547500000000001,8.42,,34.85714285714289
2025-06-11,8.42,8.54,8.39,8.4,203166,171931889.0,1d,601777.SH,-0.0011890606420926764,-0.019999999999999574,0.14999999999999858,8.5185,8.424,,36.52694610778447
2025-06-12,8.42,8.96,8.33,8.8,739466,646687926.0,1d,601777.SH,0.04761904761904767,0.3800000000000008,0.6300000000000008,8.519,8.4362,,51.010101010101025
2025-06-13,8.76,8.78,8.42,8.43,511236,435790092.0,1d,601777.SH,-0.04204545454545461,-0.33000000000000007,0.35999999999999943,8.504999999999999,8.4404,,51.01010101010098
2025-06-16,8.4,8.48,8.27,8.45,267165,224410462.0,1d,601777.SH,0.0023724792408066353,0.049999999999998934,0.21000000000000085,8.492,8.4444,,51.01010101010098
2025-06-17,8.46,8.5,8.38,8.47,192736,162513229.0,1d,601777.SH,0.002366863905325589,0.009999999999999787,0.11999999999999922,8.4795,8.4462,,52.820512820512846
2025-06-18,8.47,8.69,8.35,8.67,441509,377716325.0,1d,601777.SH,0.023612750885477984,0.1999999999999993,0.33999999999999986,8.466,8.4482,,61.80904522613065
2025-06-19,8.64,8.65,8.21,8.25,555961,465072566.0,1d,601777.SH,-0.04844290657439443,-0.39000000000000057,0.4399999999999995,8.436,8.4466,,46.60633484162896
2025-06-20,8.25,8.33,8.13,8.29,247871,204101365.0,1d,601777.SH,0.004848484848484658,0.03999999999999915,0.1999999999999993,8.4125,8.4624,,50.23474178403755
2025-06-23,8.22,8.56,8.19,8.48,401252,336307736.0,1d,601777.SH,0.02291917973462021,0.2599999999999998,0.370000000000001,8.416999999999998,8.4842,,54.54545454545456
2025-06-24,8.8,9.1,8.66,8.88,743457,661560008.0,1d,601777.SH,0.04716981132075482,0.08000000000000007,0.4399999999999995,8.4405,8.512599999999999,,60.377358490566046
2025-06-25,8.83,8.96,8.81,8.93,427229,380116001.0,1d,601777.SH,0.005630630630630407,0.09999999999999964,0.15000000000000036,8.469,8.5346,,58.98437499999998
2025-06-26,8.88,8.95,8.53,8.56,506081,438699751.0,1d,601777.SH,-0.04143337066069419,-0.3200000000000003,0.41999999999999993,8.486999999999998,8.543199999999999,,52.98245614035088
2025-06-27,8.56,8.62,8.44,8.47,292215,248959252.0,1d,601777.SH,-0.010514018691588745,-0.08999999999999986,0.17999999999999972,8.4905,8.5456,,48.00000000000001
2025-06-30,8.42,8.49,8.4,8.49,245652,207274738.0,1d,601777.SH,0.0023612750885477762,0.07000000000000028,0.08999999999999986,8.501000000000001,8.5484,,51.53846153846154
2025-07-01,8.53,8.58,8.42,8.45,228202,193285417.0,1d,601777.SH,-0.004711425206124997,-0.08000000000000007,0.16000000000000014,8.51,8.5564,,50.9505703422053
2025-07-02,8.45,8.45,8.32,8.34,199929,167367732.0,1d,601777.SH,-0.013017751479289852,-0.10999999999999943,0.129999999999999,8.5105,8.5602,,40.17094017094015
2025-07-03,8.36,8.39,8.28,8.34,148606,123761309.0,1d,601777.SH,0.0,-0.019999999999999574,0.11000000000000121,8.504,8.5554,,47.71573604060914
2025-07-04,8.3,8.38,8.27,8.32,140300,116916907.0,1d,601777.SH,-0.0023980815347721673,0.019999999999999574,0.11000000000000121,8.500499999999999,8.5552,,46.70050761421322
2025-07-07,8.37,8.37,8.27,8.28,174002,144330693.0,1d,601777.SH,-0.004807692307692402,-0.08999999999999986,0.09999999999999964,8.485499999999998,8.5588,,45.226130653266296
2025-07-08,8.26,8.33,8.24,8.28,167405,138495124.0,1d,601777.SH,0.0,0.019999999999999574,0.08999999999999986,8.479,8.5622,,39.10614525139662
2025-07-09,8.3,8.32,8.25,8.28,162659,134605616.0,1d,601777.SH,0.0,-0.02000000000000135,0.07000000000000028,8.472999999999999,8.5662,,51.09489051094888
2025-07-10,8.25,8.5,8.2,8.46,352153,293939897.0,1d,601777.SH,0.021739130434782705,0.21000000000000085,0.3000000000000007,8.456,8.568800000000001,,55.629139072847735
2025-07-11,8.42,8.52,8.36,8.38,218301,183811826.0,1d,601777.SH,-0.009456264775413725,-0.03999999999999915,0.16000000000000014,8.4535,8.5678,,46.428571428571445
2025-07-14,8.33,8.39,8.32,8.36,137443,114837449.0,1d,601777.SH,-0.0023866348448688957,0.02999999999999936,0.07000000000000028,8.449000000000002,8.5598,,24.50980392156859
2025-07-15,8.33,8.49,8.29,8.31,205756,171984834.0,1d,601777.SH,-0.005980861244018976,-0.019999999999999574,0.20000000000000107,8.441,8.5488,,19.607843137254974
2025-07-16,8.3,8.43,8.25,8.36,189875,158643823.0,1d,601777.SH,0.006016847172081619,0.05999999999999872,0.17999999999999972,8.4255,8.537,,35.714285714285666
2025-07-17,8.36,8.52,8.32,8.45,251924,211921211.0,1d,601777.SH,0.010765550239234534,0.08999999999999986,0.1999999999999993,8.4355,8.526,,48.57142857142848
2025-07-18,8.44,8.65,8.41,8.6,321003,273956836.0,1d,601777.SH,0.01775147928994092,0.16000000000000014,0.2400000000000002,8.451,8.5134,,56.626506024096344
2025-07-21,8.57,8.69,8.56,8.64,267154,230446977.0,1d,601777.SH,0.0046511627906977715,0.07000000000000028,0.129999999999999,8.459,8.506,,61.445783132530174
2025-07-22,8.65,8.65,8.41,8.43,297398,253597971.0,1d,601777.SH,-0.02430555555555569,-0.22000000000000064,0.2400000000000002,8.436499999999999,8.496,,54.83870967741933
2025-07-23,8.48,8.56,8.38,8.43,215089,182295922.0,1d,601777.SH,0.0,-0.05000000000000071,0.17999999999999972,8.4115,8.485,,54.83870967741933
2025-07-24,8.42,8.49,8.32,8.36,308627,258378040.0,1d,601777.SH,-0.008303677342823335,-0.0600000000000005,0.16999999999999993,8.4015,8.476400000000002,,52.04081632653057
2025-07-25,8.37,8.64,8.34,8.48,365567,310745835.0,1d,601777.SH,0.014354066985646119,0.11000000000000121,0.3000000000000007,8.402000000000001,8.4718,,59.433962264150956
2025-07-28,8.56,8.68,8.48,8.53,330243,282628154.0,1d,601777.SH,0.00589622641509413,-0.030000000000001137,0.1999999999999993,8.404,8.468200000000001,,61.261261261261225
2025-07-29,8.53,8.55,8.27,8.33,385762,322422869.0,1d,601777.SH,-0.023446658851113633,-0.1999999999999993,0.28000000000000114,8.398,8.4604,,51.90839694656491
2025-07-30,8.31,8.42,8.25,8.3,270863,225052910.0,1d,601777.SH,-0.0036014405762304635,-0.009999999999999787,0.16999999999999993,8.396,8.4476,,43.103448275862064
2025-07-31,8.27,8.32,8.15,8.22,316152,259770039.0,1d,601777.SH,-0.009638554216867434,-0.049999999999998934,0.16999999999999993,8.39,8.435,,43.103448275862064
2025-08-01,8.22,8.55,8.2,8.32,359495,301619116.0,1d,601777.SH,0.012165450121654375,0.09999999999999964,0.3500000000000014,8.39,8.4262,,48.38709677419358
2025-08-04,8.3,8.39,8.18,8.39,281399,232593362.0,1d,601777.SH,0.008413461538461675,0.08999999999999986,0.21000000000000085,8.395500000000002,8.4262,,53.17460317460318
2025-08-05,8.4,8.89,8.36,8.65,826060,719259412.0,1d,601777.SH,0.030989272943980906,0.25,0.5300000000000011,8.414,8.431000000000001,,59.86394557823132
2025-08-06,8.65,8.77,8.56,8.76,462227,401780920.0,1d,601777.SH,0.012716763005780285,0.10999999999999943,0.20999999999999908,8.438,8.439,,60.4026845637584
2025-08-07,8.76,9.16,8.75,9.09,754717,676664699.0,1d,601777.SH,0.03767123287671237,0.33000000000000007,0.41000000000000014,8.4695,8.456800000000001,,64.67065868263474
2025-08-08,9.09,9.37,8.9,9.22,642351,589611335.0,1d,601777.SH,0.014301430143014437,0.13000000000000078,0.46999999999999886,8.511500000000002,8.473199999999999,,66.47727272727272
2025-08-11,9.25,9.7,9.18,9.63,750412,715226361.0,1d,601777.SH,0.04446854663774413,0.3800000000000008,0.5199999999999996,8.575,8.5002,,80.61224489795923
2025-08-12,9.63,9.82,9.51,9.75,568031,549048959.0,1d,601777.SH,0.012461059190031154,0.11999999999999922,0.3100000000000005,8.647,8.5298,,81.73076923076925
2025-08-13,9.76,10.18,9.66,10.09,590458,586296454.0,1d,601777.SH,0.034871794871794926,0.33000000000000007,0.5199999999999996,8.733500000000001,8.565,,86.80851063829792
2025-08-14,10.08,10.22,9.8,9.84,703426,701696654.0,1d,601777.SH,-0.024777006937561907,-0.2400000000000002,0.41999999999999993,8.803,8.5924,,77.4193548387097
2025-08-15,9.84,10.23,9.72,10.16,596557,601067567.0,1d,601777.SH,0.03252032520325199,0.3200000000000003,0.5099999999999998,8.881,8.6278,,79.63636363636367
2025-08-18,10.25,10.96,10.25,10.79,746170,797506706.0,1d,601777.SH,0.06200787401574792,0.5399999999999991,0.7100000000000009,8.9885,8.671999999999999,,88.67924528301887
2025-08-19,10.79,10.96,10.61,10.9,570617,617692082.0,1d,601777.SH,0.010194624652456019,0.11000000000000121,0.3500000000000014,9.112,8.7218,,89.87730061349693
2025-08-20,11.0,11.37,10.75,11.24,639848,704666270.0,1d,601777.SH,0.031192660550458662,0.2400000000000002,0.6199999999999992,9.2525,8.7786,,92.89772727272727
2025-08-21,11.24,11.29,10.76,10.86,686308,751141442.0,1d,601777.SH,-0.03380782918149472,-0.3800000000000008,0.5299999999999994,9.377500000000001,8.819799999999999,,83.42105263157893
2025-08-22,10.83,11.03,10.75,10.93,497590,542185423.0,1d,601777.SH,0.006445672191528473,0.09999999999999964,0.27999999999999936,9.5,8.8698,,83.42105263157893
2025-08-25,10.8,10.98,10.5,10.64,1072596,1147028992.0,1d,601777.SH,-0.02653247941445558,-0.16000000000000014,0.4800000000000004,9.605500000000001,8.9136,,75.97911227154047
2025-08-26,10.7,10.97,10.56,10.83,615049,661237187.0,1d,601777.SH,0.017857142857142794,0.13000000000000078,0.41000000000000014,9.730500000000001,8.9608,,76.47058823529412
2025-08-27,10.9,11.44,10.83,10.93,930146,1037141256.0,1d,601777.SH,0.009233610341643494,0.02999999999999936,0.6099999999999994,9.861999999999998,9.006,,75.0
2025-08-28,10.95,11.58,10.83,11.57,812464,917407794.0,1d,601777.SH,0.05855443732845389,0.620000000000001,0.75,10.0295,9.0724,,78.04295942720763
2025-08-29,11.57,12.1,11.42,11.82,737048,867672578.0,1d,601777.SH,0.021607605877268732,0.25,0.6799999999999997,10.2045,9.142999999999999,,77.1712158808933
2025-09-01,11.82,12.33,11.82,12.1,755523,915943832.0,1d,601777.SH,0.02368866328257191,0.27999999999999936,0.5099999999999998,10.389999999999999,9.2154,,78.04295942720763
2025-09-02,12.13,12.18,11.63,11.77,708563,838181997.0,1d,601777.SH,-0.027272727272727226,-0.3600000000000012,0.5499999999999989,10.546000000000001,9.273200000000001,,70.09569377990431
2025-09-03,11.92,12.1,11.45,11.61,553260,647823506.0,1d,601777.SH,-0.0135938827527613,-0.3100000000000005,0.6500000000000004,10.6885,9.3268,,71.63814180929094
2025-09-04,11.75,11.77,10.97,11.2,717989,815051642.0,1d,601777.SH,-0.03531438415159349,-0.5500000000000007,0.7999999999999989,10.794,9.3796,,62.44019138755979
2025-09-05,11.2,11.45,10.95,11.38,482214,539713421.0,1d,601777.SH,0.016071428571428736,0.1800000000000015,0.5,10.902,9.4378,,57.908847184986605
2025-09-08,11.55,11.68,11.1,11.34,476793,540958365.0,1d,601777.SH,-0.0035149384885765356,-0.21000000000000085,0.5800000000000001,10.9875,9.4948,,56.010928961748625
2025-09-09,11.3,11.38,11.12,11.14,346523,388960901.0,1d,601777.SH,-0.017636684303350858,-0.16000000000000014,0.26000000000000156,11.056999999999999,9.5486,,48.57954545454547
2025-09-10,11.16,11.53,11.13,11.18,426781,483222921.0,1d,601777.SH,0.0035906642728904536,0.019999999999999574,0.3999999999999986,11.1115,9.6054,,55.03144654088051
2025-09-11,11.18,11.33,11.05,11.31,418256,469834798.0,1d,601777.SH,0.011627906976744207,0.13000000000000078,0.27999999999999936,11.184999999999999,9.6648,,55.86419753086421
2025-09-12,11.34,11.44,11.22,11.28,335375,379727693.0,1d,601777.SH,-0.0026525198938992522,-0.0600000000000005,0.21999999999999886,11.241,9.724,,60.73825503355702
2025-09-15,11.33,11.99,11.33,11.45,727249,850090173.0,1d,601777.SH,0.01507092198581561,0.11999999999999922,0.6600000000000001,11.274,9.7874,,60.47297297297295
2025-09-16,11.46,11.62,11.25,11.58,422574,483650154.0,1d,601777.SH,0.011353711790393017,0.11999999999999922,0.3699999999999992,11.308,9.853399999999999,,60.8695652173913
2025-09-17,11.6,12.05,11.45,11.88,565685,663219192.0,1d,601777.SH,0.02590673575129543,0.28000000000000114,0.6000000000000014,11.34,9.9254,,55.84905660377358
2025-09-18,11.89,13.07,11.89,12.77,1353141,1726247630.0,1d,601777.SH,0.07491582491582482,0.879999999999999,1.1799999999999997,11.435500000000001,10.0116,,64.43768996960483
2025-09-19,13.1,13.18,11.49,11.49,1625481,1932108733.0,1d,601777.SH,-0.10023492560689107,-1.6099999999999994,1.6899999999999995,11.4635,10.0738,,42.89044289044289
2025-09-22,11.49,12.4,11.45,12.33,1522518,1847135726.0,1d,601777.SH,0.07310704960835501,0.8399999999999999,0.9500000000000011,11.548,10.1532,,55.83333333333334
2025-09-23,12.33,12.74,12.21,12.52,905227,1124939007.0,1d,601777.SH,0.01540957015409572,0.1899999999999995,0.5299999999999994,11.632499999999999,10.237400000000001,,59.42028985507246
2025-09-24,12.5,13.45,12.3,13.16,919528,1188089864.0,1d,601777.SH,0.051118210862619806,0.6600000000000001,1.1499999999999986,11.744000000000002,10.3334,,69.36758893280633
2025-09-25,13.56,13.86,12.67,12.99,1166319,1533661047.0,1d,601777.SH,-0.01291793313069911,-0.5700000000000003,1.1899999999999995,11.815,10.4242,,65.94059405940592
2025-09-26,13.1,13.68,12.99,13.15,888913,1186640285.0,1d,601777.SH,0.012317167051578037,0.05000000000000071,0.6899999999999995,11.881499999999999,10.5152,,67.50483558994198
2025-09-29,13.33,13.33,12.01,12.42,1073484,1334038286.0,1d,601777.SH,-0.05551330798479093,-0.9100000000000001,1.3200000000000003,11.897499999999999,10.5908,,61.22807017543859
2025-09-30,12.51,12.83,12.41,12.43,683455,859909135.0,1d,601777.SH,0.0008051529790660261,-0.08000000000000007,0.41999999999999993,11.930499999999999,10.670800000000002,,61.022927689594354
2025-10-09,12.45,12.55,11.96,11.97,860227,1041856732.0,1d,601777.SH,-0.0370072405470635,-0.47999999999999865,0.5899999999999999,11.9485,10.7416,,55.5
2025-10-10,11.98,12.1,11.79,11.81,609873,728451526.0,1d,601777.SH,-0.013366750208855471,-0.16999999999999993,0.3100000000000005,11.979,10.810599999999999,,54.32300163132138
2025-10-13,11.28,11.45,11.08,11.32,721510,814510600.0,1d,601777.SH,-0.041490262489415786,0.040000000000000924,0.3699999999999992,11.975999999999999,10.8674,,48.99224806201551
2025-10-14,11.65,11.82,11.15,11.21,582228,666457111.0,1d,601777.SH,-0.009717314487632467,-0.4399999999999995,0.6699999999999999,11.9695,10.921,,47.122861586314166
